sample_id,sequence_cluster_id
CYCPEPTMPDB_PAMPA_002646,909
CYCPEPTMPDB_PAMPA_002647,909
CYCPEPTMPDB_PAMPA_002651,909
CYCPEPTMPDB_PAMPA_002652,909
CYCPEPTMPDB_PAMPA_002653,909
CYCPEPTMPDB_PAMPA_002654,909
CYCPEPTMPDB_PAMPA_002655,909
CYCPEPTMPDB_PAMPA_002656,909
CYCPEPTMPDB_PAMPA_002657,909
CYCPEPTMPDB_PAMPA_002658,909
CYCPEPTMPDB_PAMPA_002663,909
CYCPEPTMPDB_PAMPA_002664,909
CYCPEPTMPDB_PAMPA_002665,909
CYCPEPTMPDB_PAMPA_002669,909
CYCPEPTMPDB_PAMPA_002670,909
CYCPEPTMPDB_PAMPA_002676,909
CYCPEPTMPDB_PAMPA_002677,909
CYCPEPTMPDB_PAMPA_002678,909
CYCPEPTMPDB_PAMPA_002686,909
CYCPEPTMPDB_PAMPA_002712,909
CYCPEPTMPDB_PAMPA_002713,909
CYCPEPTMPDB_PAMPA_002714,909
CYCPEPTMPDB_PAMPA_002715,909
CYCPEPTMPDB_PAMPA_002716,909
CYCPEPTMPDB_PAMPA_002717,909
CYCPEPTMPDB_PAMPA_002718,909
CYCPEPTMPDB_PAMPA_002719,909
CYCPEPTMPDB_PAMPA_002720,909
CYCPEPTMPDB_PAMPA_002721,909
CYCPEPTMPDB_PAMPA_002722,909
CYCPEPTMPDB_PAMPA_002723,909
CYCPEPTMPDB_PAMPA_002724,909
CYCPEPTMPDB_PAMPA_002725,909
CYCPEPTMPDB_PAMPA_002726,909
CYCPEPTMPDB_PAMPA_002727,909
CYCPEPTMPDB_PAMPA_002728,909
CYCPEPTMPDB_PAMPA_002729,909
CYCPEPTMPDB_PAMPA_002730,909
CYCPEPTMPDB_PAMPA_002731,909
CYCPEPTMPDB_PAMPA_002732,909
CYCPEPTMPDB_PAMPA_002733,909
CYCPEPTMPDB_PAMPA_002734,909
CYCPEPTMPDB_PAMPA_002735,909
CYCPEPTMPDB_PAMPA_002736,909
CYCPEPTMPDB_PAMPA_002737,909
CYCPEPTMPDB_PAMPA_002738,909
CYCPEPTMPDB_PAMPA_002739,909
CYCPEPTMPDB_PAMPA_002740,909
CYCPEPTMPDB_PAMPA_002741,909
CYCPEPTMPDB_PAMPA_002742,909
CYCPEPTMPDB_PAMPA_002743,909
CYCPEPTMPDB_PAMPA_002744,909
CYCPEPTMPDB_PAMPA_002745,909
CYCPEPTMPDB_PAMPA_002746,909
CYCPEPTMPDB_PAMPA_002747,909
CYCPEPTMPDB_PAMPA_002748,909
CYCPEPTMPDB_PAMPA_002749,909
CYCPEPTMPDB_PAMPA_002750,909
CYCPEPTMPDB_PAMPA_002753,909
CYCPEPTMPDB_PAMPA_002754,909
CYCPEPTMPDB_PAMPA_002755,909
CYCPEPTMPDB_PAMPA_002756,909
CYCPEPTMPDB_PAMPA_002757,909
CYCPEPTMPDB_PAMPA_002762,909
CYCPEPTMPDB_PAMPA_002766,909
CYCPEPTMPDB_PAMPA_002767,909
CYCPEPTMPDB_PAMPA_002768,909
CYCPEPTMPDB_PAMPA_002769,909
CYCPEPTMPDB_PAMPA_002773,909
CYCPEPTMPDB_PAMPA_002774,909
CYCPEPTMPDB_PAMPA_002775,909
CYCPEPTMPDB_PAMPA_002815,909
CYCPEPTMPDB_PAMPA_002816,909
CYCPEPTMPDB_PAMPA_002817,909
CYCPEPTMPDB_PAMPA_002818,909
CYCPEPTMPDB_PAMPA_002819,909
CYCPEPTMPDB_PAMPA_002820,909
CYCPEPTMPDB_PAMPA_002821,909
CYCPEPTMPDB_PAMPA_002822,909
CYCPEPTMPDB_PAMPA_002823,909
CYCPEPTMPDB_PAMPA_002824,909
CYCPEPTMPDB_PAMPA_002825,909
CYCPEPTMPDB_PAMPA_002826,909
CYCPEPTMPDB_PAMPA_002827,909
CYCPEPTMPDB_PAMPA_002828,909
CYCPEPTMPDB_PAMPA_002829,909
CYCPEPTMPDB_PAMPA_002830,909
CYCPEPTMPDB_PAMPA_002831,909
CYCPEPTMPDB_PAMPA_002832,909
CYCPEPTMPDB_PAMPA_002833,909
CYCPEPTMPDB_PAMPA_002834,909
CYCPEPTMPDB_PAMPA_002835,909
CYCPEPTMPDB_PAMPA_002836,909
CYCPEPTMPDB_PAMPA_002837,909
CYCPEPTMPDB_PAMPA_002838,909
CYCPEPTMPDB_PAMPA_002839,909
CYCPEPTMPDB_PAMPA_002840,909
CYCPEPTMPDB_PAMPA_002841,909
CYCPEPTMPDB_PAMPA_002842,909
CYCPEPTMPDB_PAMPA_002843,909
CYCPEPTMPDB_PAMPA_002844,909
CYCPEPTMPDB_PAMPA_002845,909
CYCPEPTMPDB_PAMPA_002846,909
CYCPEPTMPDB_PAMPA_002847,909
CYCPEPTMPDB_PAMPA_002848,909
CYCPEPTMPDB_PAMPA_002851,909
CYCPEPTMPDB_PAMPA_002852,909
CYCPEPTMPDB_PAMPA_002853,909
CYCPEPTMPDB_PAMPA_002854,909
CYCPEPTMPDB_PAMPA_002855,909
CYCPEPTMPDB_PAMPA_002856,909
CYCPEPTMPDB_PAMPA_002857,909
CYCPEPTMPDB_PAMPA_002861,909
CYCPEPTMPDB_PAMPA_002865,909
CYCPEPTMPDB_PAMPA_002866,909
CYCPEPTMPDB_PAMPA_002872,909
CYCPEPTMPDB_PAMPA_002873,909
CYCPEPTMPDB_PAMPA_002879,909
CYCPEPTMPDB_PAMPA_002907,909
CYCPEPTMPDB_PAMPA_002908,909
CYCPEPTMPDB_PAMPA_002909,909
CYCPEPTMPDB_PAMPA_002910,909
CYCPEPTMPDB_PAMPA_002911,909
CYCPEPTMPDB_PAMPA_002912,909
CYCPEPTMPDB_PAMPA_002913,909
CYCPEPTMPDB_PAMPA_002914,909
CYCPEPTMPDB_PAMPA_002915,909
CYCPEPTMPDB_PAMPA_002916,909
CYCPEPTMPDB_PAMPA_002917,909
CYCPEPTMPDB_PAMPA_002918,909
CYCPEPTMPDB_PAMPA_002919,909
CYCPEPTMPDB_PAMPA_002920,909
CYCPEPTMPDB_PAMPA_002921,909
CYCPEPTMPDB_PAMPA_002922,909
CYCPEPTMPDB_PAMPA_002923,909
CYCPEPTMPDB_PAMPA_002924,909
CYCPEPTMPDB_PAMPA_002925,909
CYCPEPTMPDB_PAMPA_002926,909
CYCPEPTMPDB_PAMPA_002927,909
CYCPEPTMPDB_PAMPA_002928,909
CYCPEPTMPDB_PAMPA_002929,909
CYCPEPTMPDB_PAMPA_002930,909
CYCPEPTMPDB_PAMPA_002931,909
CYCPEPTMPDB_PAMPA_002932,909
CYCPEPTMPDB_PAMPA_002933,909
CYCPEPTMPDB_PAMPA_002934,909
CYCPEPTMPDB_PAMPA_002935,909
CYCPEPTMPDB_PAMPA_002938,909
CYCPEPTMPDB_PAMPA_002939,909
CYCPEPTMPDB_PAMPA_002940,909
CYCPEPTMPDB_PAMPA_002941,909
CYCPEPTMPDB_PAMPA_002942,909
CYCPEPTMPDB_PAMPA_002945,909
CYCPEPTMPDB_PAMPA_002948,909
CYCPEPTMPDB_PAMPA_002949,909
CYCPEPTMPDB_PAMPA_002950,909
CYCPEPTMPDB_PAMPA_002953,909
CYCPEPTMPDB_PAMPA_002987,909
CYCPEPTMPDB_PAMPA_002988,909
CYCPEPTMPDB_PAMPA_002989,909
CYCPEPTMPDB_PAMPA_002990,909
CYCPEPTMPDB_PAMPA_002991,909
CYCPEPTMPDB_PAMPA_002992,909
CYCPEPTMPDB_PAMPA_002993,909
CYCPEPTMPDB_PAMPA_002994,909
CYCPEPTMPDB_PAMPA_002995,909
CYCPEPTMPDB_PAMPA_002996,909
CYCPEPTMPDB_PAMPA_002997,909
CYCPEPTMPDB_PAMPA_002998,909
CYCPEPTMPDB_PAMPA_002999,909
CYCPEPTMPDB_PAMPA_003000,909
CYCPEPTMPDB_PAMPA_003001,909
CYCPEPTMPDB_PAMPA_003002,909
CYCPEPTMPDB_PAMPA_003003,909
CYCPEPTMPDB_PAMPA_003004,909
CYCPEPTMPDB_PAMPA_003005,909
CYCPEPTMPDB_PAMPA_003006,909
CYCPEPTMPDB_PAMPA_003007,909
CYCPEPTMPDB_PAMPA_003008,909
CYCPEPTMPDB_PAMPA_003009,909
CYCPEPTMPDB_PAMPA_003010,909
CYCPEPTMPDB_PAMPA_003011,909
CYCPEPTMPDB_PAMPA_003012,909
CYCPEPTMPDB_PAMPA_003013,909
CYCPEPTMPDB_PAMPA_003014,909
CYCPEPTMPDB_PAMPA_003015,909
CYCPEPTMPDB_PAMPA_003016,909
CYCPEPTMPDB_PAMPA_003017,909
CYCPEPTMPDB_PAMPA_003018,909
CYCPEPTMPDB_PAMPA_003019,909
CYCPEPTMPDB_PAMPA_003022,909
CYCPEPTMPDB_PAMPA_003023,909
CYCPEPTMPDB_PAMPA_003024,909
CYCPEPTMPDB_PAMPA_003025,909
CYCPEPTMPDB_PAMPA_003026,909
CYCPEPTMPDB_PAMPA_003027,909
CYCPEPTMPDB_PAMPA_003028,909
CYCPEPTMPDB_PAMPA_003032,909
CYCPEPTMPDB_PAMPA_003033,909
CYCPEPTMPDB_PAMPA_003034,909
CYCPEPTMPDB_PAMPA_003037,909
CYCPEPTMPDB_PAMPA_003038,909
CYCPEPTMPDB_PAMPA_003041,909
CYCPEPTMPDB_PAMPA_003042,909
CYCPEPTMPDB_PAMPA_003052,909
CYCPEPTMPDB_PAMPA_002367,910
CYCPEPTMPDB_PAMPA_002380,910
CYCPEPTMPDB_PAMPA_002406,910
CYCPEPTMPDB_PAMPA_002418,910
CYCPEPTMPDB_PAMPA_002461,910
CYCPEPTMPDB_PAMPA_002475,910
CYCPEPTMPDB_PAMPA_002498,910
CYCPEPTMPDB_PAMPA_002506,910
CYCPEPTMPDB_PAMPA_002560,910
CYCPEPTMPDB_PAMPA_002574,910
CYCPEPTMPDB_PAMPA_002608,910
CYCPEPTMPDB_PAMPA_002649,910
CYCPEPTMPDB_PAMPA_002666,910
CYCPEPTMPDB_PAMPA_002693,910
CYCPEPTMPDB_PAMPA_002702,910
CYCPEPTMPDB_PAMPA_002751,910
CYCPEPTMPDB_PAMPA_002764,910
CYCPEPTMPDB_PAMPA_002850,910
CYCPEPTMPDB_PAMPA_002862,910
CYCPEPTMPDB_PAMPA_002886,910
CYCPEPTMPDB_PAMPA_002894,910
CYCPEPTMPDB_PAMPA_002947,910
CYCPEPTMPDB_PAMPA_002975,910
CYCPEPTMPDB_PAMPA_003020,910
CYCPEPTMPDB_PAMPA_003036,910
CYCPEPTMPDB_PAMPA_002385,911
CYCPEPTMPDB_PAMPA_002392,911
CYCPEPTMPDB_PAMPA_002393,911
CYCPEPTMPDB_PAMPA_002402,911
CYCPEPTMPDB_PAMPA_002408,911
CYCPEPTMPDB_PAMPA_002409,911
CYCPEPTMPDB_PAMPA_002410,911
CYCPEPTMPDB_PAMPA_002411,911
CYCPEPTMPDB_PAMPA_002417,911
CYCPEPTMPDB_PAMPA_002420,911
CYCPEPTMPDB_PAMPA_002421,911
CYCPEPTMPDB_PAMPA_002422,911
CYCPEPTMPDB_PAMPA_002485,911
CYCPEPTMPDB_PAMPA_002491,911
CYCPEPTMPDB_PAMPA_002495,911
CYCPEPTMPDB_PAMPA_002496,911
CYCPEPTMPDB_PAMPA_002500,911
CYCPEPTMPDB_PAMPA_002501,911
CYCPEPTMPDB_PAMPA_002505,911
CYCPEPTMPDB_PAMPA_002510,911
CYCPEPTMPDB_PAMPA_002511,911
CYCPEPTMPDB_PAMPA_002514,911
CYCPEPTMPDB_PAMPA_002580,911
CYCPEPTMPDB_PAMPA_002583,911
CYCPEPTMPDB_PAMPA_002591,911
CYCPEPTMPDB_PAMPA_002594,911
CYCPEPTMPDB_PAMPA_002595,911
CYCPEPTMPDB_PAMPA_002597,911
CYCPEPTMPDB_PAMPA_002598,911
CYCPEPTMPDB_PAMPA_002599,911
CYCPEPTMPDB_PAMPA_002601,911
CYCPEPTMPDB_PAMPA_002605,911
CYCPEPTMPDB_PAMPA_002607,911
CYCPEPTMPDB_PAMPA_002672,911
CYCPEPTMPDB_PAMPA_002679,911
CYCPEPTMPDB_PAMPA_002684,911
CYCPEPTMPDB_PAMPA_002687,911
CYCPEPTMPDB_PAMPA_002692,911
CYCPEPTMPDB_PAMPA_002695,911
CYCPEPTMPDB_PAMPA_002705,911
CYCPEPTMPDB_PAMPA_002707,911
CYCPEPTMPDB_PAMPA_002776,911
CYCPEPTMPDB_PAMPA_002777,911
CYCPEPTMPDB_PAMPA_002785,911
CYCPEPTMPDB_PAMPA_002788,911
CYCPEPTMPDB_PAMPA_002789,911
CYCPEPTMPDB_PAMPA_002792,911
CYCPEPTMPDB_PAMPA_002793,911
CYCPEPTMPDB_PAMPA_002794,911
CYCPEPTMPDB_PAMPA_002802,911
CYCPEPTMPDB_PAMPA_002803,911
CYCPEPTMPDB_PAMPA_002804,911
CYCPEPTMPDB_PAMPA_002808,911
CYCPEPTMPDB_PAMPA_002870,911
CYCPEPTMPDB_PAMPA_002874,911
CYCPEPTMPDB_PAMPA_002880,911
CYCPEPTMPDB_PAMPA_002884,911
CYCPEPTMPDB_PAMPA_002885,911
CYCPEPTMPDB_PAMPA_002888,911
CYCPEPTMPDB_PAMPA_002890,911
CYCPEPTMPDB_PAMPA_002897,911
CYCPEPTMPDB_PAMPA_002900,911
CYCPEPTMPDB_PAMPA_002954,911
CYCPEPTMPDB_PAMPA_002955,911
CYCPEPTMPDB_PAMPA_002961,911
CYCPEPTMPDB_PAMPA_002965,911
CYCPEPTMPDB_PAMPA_002966,911
CYCPEPTMPDB_PAMPA_002968,911
CYCPEPTMPDB_PAMPA_002969,911
CYCPEPTMPDB_PAMPA_002971,911
CYCPEPTMPDB_PAMPA_002977,911
CYCPEPTMPDB_PAMPA_002981,911
CYCPEPTMPDB_PAMPA_003043,911
CYCPEPTMPDB_PAMPA_003044,911
CYCPEPTMPDB_PAMPA_003053,911
CYCPEPTMPDB_PAMPA_003057,911
CYCPEPTMPDB_PAMPA_003063,911
CYCPEPTMPDB_PAMPA_003064,911
CYCPEPTMPDB_PAMPA_003068,911
CYCPEPTMPDB_PAMPA_002415,912
CYCPEPTMPDB_PAMPA_002419,912
CYCPEPTMPDB_PAMPA_002423,912
CYCPEPTMPDB_PAMPA_002504,912
CYCPEPTMPDB_PAMPA_002509,912
CYCPEPTMPDB_PAMPA_002517,912
CYCPEPTMPDB_PAMPA_002604,912
CYCPEPTMPDB_PAMPA_002609,912
CYCPEPTMPDB_PAMPA_002612,912
CYCPEPTMPDB_PAMPA_002700,912
CYCPEPTMPDB_PAMPA_002704,912
CYCPEPTMPDB_PAMPA_002709,912
CYCPEPTMPDB_PAMPA_002798,912
CYCPEPTMPDB_PAMPA_002801,912
CYCPEPTMPDB_PAMPA_002807,912
CYCPEPTMPDB_PAMPA_002811,912
CYCPEPTMPDB_PAMPA_002892,912
CYCPEPTMPDB_PAMPA_002896,912
CYCPEPTMPDB_PAMPA_002899,912
CYCPEPTMPDB_PAMPA_002903,912
CYCPEPTMPDB_PAMPA_002974,912
CYCPEPTMPDB_PAMPA_002976,912
CYCPEPTMPDB_PAMPA_002978,912
CYCPEPTMPDB_PAMPA_002984,912
CYCPEPTMPDB_PAMPA_003061,912
CYCPEPTMPDB_PAMPA_003062,912
CYCPEPTMPDB_PAMPA_003067,912
CYCPEPTMPDB_PAMPA_003069,912
CYCPEPTMPDB_PAMPA_002424,913
CYCPEPTMPDB_PAMPA_002512,913
CYCPEPTMPDB_PAMPA_002516,913
CYCPEPTMPDB_PAMPA_002518,913
CYCPEPTMPDB_PAMPA_002613,913
CYCPEPTMPDB_PAMPA_002706,913
CYCPEPTMPDB_PAMPA_002708,913
CYCPEPTMPDB_PAMPA_002805,913
CYCPEPTMPDB_PAMPA_002810,913
CYCPEPTMPDB_PAMPA_002812,913
CYCPEPTMPDB_PAMPA_002898,913
CYCPEPTMPDB_PAMPA_002901,913
CYCPEPTMPDB_PAMPA_002904,913
CYCPEPTMPDB_PAMPA_002905,913
CYCPEPTMPDB_PAMPA_002980,913
CYCPEPTMPDB_PAMPA_002983,913
CYCPEPTMPDB_PAMPA_002985,913
CYCPEPTMPDB_PAMPA_003065,913
CYCPEPTMPDB_PAMPA_003070,913
CYCPEPTMPDB_PAMPA_002521,914
CYCPEPTMPDB_PAMPA_005157,915
CYCPEPTMPDB_PAMPA_005158,915
CYCPEPTMPDB_PAMPA_005159,915
CYCPEPTMPDB_PAMPA_005160,916
CYCPEPTMPDB_PAMPA_006709,917
CYCPEPTMPDB_PAMPA_006710,917
CYCPEPTMPDB_PAMPA_006711,918
CYCPEPTMPDB_PAMPA_006712,918
CYCPEPTMPDB_PAMPA_006713,919
CYCPEPTMPDB_PAMPA_006714,919
CYCPEPTMPDB_PAMPA_006715,920
CYCPEPTMPDB_PAMPA_006716,920
CYCPEPTMPDB_PAMPA_006717,921
CYCPEPTMPDB_PAMPA_006718,921
CYCPEPTMPDB_PAMPA_006878,922
CYCPEPTMPDB_PAMPA_006884,922
CYCPEPTMPDB_PAMPA_006890,922
CYCPEPTMPDB_PAMPA_006900,922
CYCPEPTMPDB_PAMPA_006879,923
CYCPEPTMPDB_PAMPA_006885,923
CYCPEPTMPDB_PAMPA_006891,923
CYCPEPTMPDB_PAMPA_006915,923
CYCPEPTMPDB_PAMPA_006881,924
CYCPEPTMPDB_PAMPA_006887,924
CYCPEPTMPDB_PAMPA_006893,924
CYCPEPTMPDB_PAMPA_006882,925
CYCPEPTMPDB_PAMPA_006888,925
CYCPEPTMPDB_PAMPA_006894,925
CYCPEPTMPDB_PAMPA_006895,926
CYCPEPTMPDB_PAMPA_006896,927
CYCPEPTMPDB_PAMPA_006897,928
CYCPEPTMPDB_PAMPA_006898,929
CYCPEPTMPDB_PAMPA_006899,929
CYCPEPTMPDB_PAMPA_006901,929
CYCPEPTMPDB_PAMPA_006902,930
CYCPEPTMPDB_PAMPA_006903,931
CYCPEPTMPDB_PAMPA_006904,931
CYCPEPTMPDB_PAMPA_006906,931
CYCPEPTMPDB_PAMPA_006905,932
CYCPEPTMPDB_PAMPA_006907,933
CYCPEPTMPDB_PAMPA_006908,933
CYCPEPTMPDB_PAMPA_006909,933
CYCPEPTMPDB_PAMPA_006910,934
CYCPEPTMPDB_PAMPA_006911,935
CYCPEPTMPDB_PAMPA_006912,936
CYCPEPTMPDB_PAMPA_006913,937
CYCPEPTMPDB_PAMPA_006914,937
CYCPEPTMPDB_PAMPA_006916,937
CYCPEPTMPDB_PAMPA_006917,938
CYCPEPTMPDB_PAMPA_006918,939
CYCPEPTMPDB_PAMPA_006919,939
CYCPEPTMPDB_PAMPA_006921,939
CYCPEPTMPDB_PAMPA_006920,940
CYCPEPTMPDB_PAMPA_006922,941
CYCPEPTMPDB_PAMPA_006923,941
CYCPEPTMPDB_PAMPA_006924,941
CYCPEPTMPDB_PAMPA_006925,942
CYCPEPTMPDB_PAMPA_006926,943
CYCPEPTMPDB_PAMPA_006927,944
CYCPEPTMPDB_PAMPA_006928,945
CYCPEPTMPDB_PAMPA_006934,946
CYCPEPTMPDB_PAMPA_006935,947
CYCPEPTMPDB_PAMPA_006936,947
CYCPEPTMPDB_PAMPA_006937,948
CYCPEPTMPDB_PAMPA_006938,949
CYCPEPTMPDB_PAMPA_006939,949
CYCPEPTMPDB_PAMPA_006940,950
CYCPEPTMPDB_PAMPA_007296,951
CYCPEPTMPDB_PAMPA_007297,951
CYCPEPTMPDB_PAMPA_000911,952
CYCPEPTMPDB_PAMPA_000912,953
CYCPEPTMPDB_PAMPA_000929,954
CYCPEPTMPDB_PAMPA_000943,955
CYCPEPTMPDB_PAMPA_000944,955
CYCPEPTMPDB_PAMPA_000945,955
CYCPEPTMPDB_PAMPA_000946,955
CYCPEPTMPDB_PAMPA_000948,956
CYCPEPTMPDB_PAMPA_000949,956
CYCPEPTMPDB_PAMPA_000951,956
CYCPEPTMPDB_PAMPA_000955,956
CYCPEPTMPDB_PAMPA_000956,956
CYCPEPTMPDB_PAMPA_000957,956
CYCPEPTMPDB_PAMPA_000950,957
CYCPEPTMPDB_PAMPA_000952,958
CYCPEPTMPDB_PAMPA_000958,958
CYCPEPTMPDB_PAMPA_000953,959
CYCPEPTMPDB_PAMPA_000954,960
CYCPEPTMPDB_PAMPA_000959,961
CYCPEPTMPDB_PAMPA_000961,961
CYCPEPTMPDB_PAMPA_000962,961
CYCPEPTMPDB_PAMPA_000964,961
CYCPEPTMPDB_PAMPA_000960,962
CYCPEPTMPDB_PAMPA_000963,962
CYCPEPTMPDB_PAMPA_001058,963
CYCPEPTMPDB_PAMPA_001063,963
CYCPEPTMPDB_PAMPA_001064,963
CYCPEPTMPDB_PAMPA_001065,963
CYCPEPTMPDB_PAMPA_001098,963
CYCPEPTMPDB_PAMPA_001103,963
CYCPEPTMPDB_PAMPA_001104,963
CYCPEPTMPDB_PAMPA_001105,963
CYCPEPTMPDB_PAMPA_001138,963
CYCPEPTMPDB_PAMPA_001143,963
CYCPEPTMPDB_PAMPA_001144,963
CYCPEPTMPDB_PAMPA_001145,963
CYCPEPTMPDB_PAMPA_001258,963
CYCPEPTMPDB_PAMPA_001263,963
CYCPEPTMPDB_PAMPA_001264,963
CYCPEPTMPDB_PAMPA_001265,963
CYCPEPTMPDB_PAMPA_001456,963
CYCPEPTMPDB_PAMPA_001474,963
CYCPEPTMPDB_PAMPA_001492,963
CYCPEPTMPDB_PAMPA_001510,963
CYCPEPTMPDB_PAMPA_001528,963
CYCPEPTMPDB_PAMPA_001546,963
CYCPEPTMPDB_PAMPA_001564,963
CYCPEPTMPDB_PAMPA_001582,963
CYCPEPTMPDB_PAMPA_001600,963
CYCPEPTMPDB_PAMPA_001618,963
CYCPEPTMPDB_PAMPA_001636,963
CYCPEPTMPDB_PAMPA_001654,963
CYCPEPTMPDB_PAMPA_001672,963
CYCPEPTMPDB_PAMPA_001690,963
CYCPEPTMPDB_PAMPA_001708,963
CYCPEPTMPDB_PAMPA_001726,963
CYCPEPTMPDB_PAMPA_001069,964
CYCPEPTMPDB_PAMPA_001073,964
CYCPEPTMPDB_PAMPA_001074,964
CYCPEPTMPDB_PAMPA_001076,964
CYCPEPTMPDB_PAMPA_001109,964
CYCPEPTMPDB_PAMPA_001113,964
CYCPEPTMPDB_PAMPA_001114,964
CYCPEPTMPDB_PAMPA_001116,964
CYCPEPTMPDB_PAMPA_001149,964
CYCPEPTMPDB_PAMPA_001153,964
CYCPEPTMPDB_PAMPA_001154,964
CYCPEPTMPDB_PAMPA_001156,964
CYCPEPTMPDB_PAMPA_001269,964
CYCPEPTMPDB_PAMPA_001273,964
CYCPEPTMPDB_PAMPA_001274,964
CYCPEPTMPDB_PAMPA_001276,964
CYCPEPTMPDB_PAMPA_001078,965
CYCPEPTMPDB_PAMPA_001082,965
CYCPEPTMPDB_PAMPA_001084,965
CYCPEPTMPDB_PAMPA_001085,965
CYCPEPTMPDB_PAMPA_001088,965
CYCPEPTMPDB_PAMPA_001091,965
CYCPEPTMPDB_PAMPA_001092,965
CYCPEPTMPDB_PAMPA_001093,965
CYCPEPTMPDB_PAMPA_001118,965
CYCPEPTMPDB_PAMPA_001122,965
CYCPEPTMPDB_PAMPA_001124,965
CYCPEPTMPDB_PAMPA_001125,965
CYCPEPTMPDB_PAMPA_001128,965
CYCPEPTMPDB_PAMPA_001131,965
CYCPEPTMPDB_PAMPA_001132,965
CYCPEPTMPDB_PAMPA_001133,965
CYCPEPTMPDB_PAMPA_001158,965
CYCPEPTMPDB_PAMPA_001162,965
CYCPEPTMPDB_PAMPA_001164,965
CYCPEPTMPDB_PAMPA_001165,965
CYCPEPTMPDB_PAMPA_001168,965
CYCPEPTMPDB_PAMPA_001171,965
CYCPEPTMPDB_PAMPA_001172,965
CYCPEPTMPDB_PAMPA_001173,965
CYCPEPTMPDB_PAMPA_001278,965
CYCPEPTMPDB_PAMPA_001282,965
CYCPEPTMPDB_PAMPA_001284,965
CYCPEPTMPDB_PAMPA_001285,965
CYCPEPTMPDB_PAMPA_001288,965
CYCPEPTMPDB_PAMPA_001291,965
CYCPEPTMPDB_PAMPA_001292,965
CYCPEPTMPDB_PAMPA_001293,965
CYCPEPTMPDB_PAMPA_001462,965
CYCPEPTMPDB_PAMPA_001480,965
CYCPEPTMPDB_PAMPA_001498,965
CYCPEPTMPDB_PAMPA_001516,965
CYCPEPTMPDB_PAMPA_001534,965
CYCPEPTMPDB_PAMPA_001552,965
CYCPEPTMPDB_PAMPA_001570,965
CYCPEPTMPDB_PAMPA_001588,965
CYCPEPTMPDB_PAMPA_001606,965
CYCPEPTMPDB_PAMPA_001624,965
CYCPEPTMPDB_PAMPA_001642,965
CYCPEPTMPDB_PAMPA_001660,965
CYCPEPTMPDB_PAMPA_001678,965
CYCPEPTMPDB_PAMPA_001696,965
CYCPEPTMPDB_PAMPA_001714,965
CYCPEPTMPDB_PAMPA_001732,965
CYCPEPTMPDB_PAMPA_001174,966
CYCPEPTMPDB_PAMPA_001175,966
CYCPEPTMPDB_PAMPA_001176,966
CYCPEPTMPDB_PAMPA_001177,966
CYCPEPTMPDB_PAMPA_001180,966
CYCPEPTMPDB_PAMPA_001182,966
CYCPEPTMPDB_PAMPA_001214,966
CYCPEPTMPDB_PAMPA_001215,966
CYCPEPTMPDB_PAMPA_001216,966
CYCPEPTMPDB_PAMPA_001217,966
CYCPEPTMPDB_PAMPA_001220,966
CYCPEPTMPDB_PAMPA_001222,966
CYCPEPTMPDB_PAMPA_001294,966
CYCPEPTMPDB_PAMPA_001295,966
CYCPEPTMPDB_PAMPA_001296,966
CYCPEPTMPDB_PAMPA_001297,966
CYCPEPTMPDB_PAMPA_001300,966
CYCPEPTMPDB_PAMPA_001302,966
CYCPEPTMPDB_PAMPA_001334,966
CYCPEPTMPDB_PAMPA_001335,966
CYCPEPTMPDB_PAMPA_001336,966
CYCPEPTMPDB_PAMPA_001337,966
CYCPEPTMPDB_PAMPA_001340,966
CYCPEPTMPDB_PAMPA_001342,966
CYCPEPTMPDB_PAMPA_001374,966
CYCPEPTMPDB_PAMPA_001375,966
CYCPEPTMPDB_PAMPA_001376,966
CYCPEPTMPDB_PAMPA_001377,966
CYCPEPTMPDB_PAMPA_001380,966
CYCPEPTMPDB_PAMPA_001382,966
CYCPEPTMPDB_PAMPA_001414,966
CYCPEPTMPDB_PAMPA_001415,966
CYCPEPTMPDB_PAMPA_001416,966
CYCPEPTMPDB_PAMPA_001417,966
CYCPEPTMPDB_PAMPA_001420,966
CYCPEPTMPDB_PAMPA_001422,966
CYCPEPTMPDB_PAMPA_001457,966
CYCPEPTMPDB_PAMPA_001459,966
CYCPEPTMPDB_PAMPA_001463,966
CYCPEPTMPDB_PAMPA_001464,966
CYCPEPTMPDB_PAMPA_001475,966
CYCPEPTMPDB_PAMPA_001477,966
CYCPEPTMPDB_PAMPA_001481,966
CYCPEPTMPDB_PAMPA_001482,966
CYCPEPTMPDB_PAMPA_001493,966
CYCPEPTMPDB_PAMPA_001495,966
CYCPEPTMPDB_PAMPA_001499,966
CYCPEPTMPDB_PAMPA_001500,966
CYCPEPTMPDB_PAMPA_001511,966
CYCPEPTMPDB_PAMPA_001513,966
CYCPEPTMPDB_PAMPA_001517,966
CYCPEPTMPDB_PAMPA_001518,966
CYCPEPTMPDB_PAMPA_001529,966
CYCPEPTMPDB_PAMPA_001531,966
CYCPEPTMPDB_PAMPA_001535,966
CYCPEPTMPDB_PAMPA_001536,966
CYCPEPTMPDB_PAMPA_001547,966
CYCPEPTMPDB_PAMPA_001549,966
CYCPEPTMPDB_PAMPA_001553,966
CYCPEPTMPDB_PAMPA_001554,966
CYCPEPTMPDB_PAMPA_001565,966
CYCPEPTMPDB_PAMPA_001567,966
